customer_id,age,country,customer_segment,kyc_source,primary_device,income_annual_eur,account_age_days,logins_30d,avg_session_min,txn_cnt_30d,avg_txn_amount_eur,cash_in_ratio,cross_border_ratio,failed_txn_rate,support_tickets_90d,chargeback_cnt_90d,disputes_open,pep_flag,sanction_screen_hit,aml_alerts_180d,card_user,fx_trading_user,crypto_user,risk_tier,next_30d_net_revenue_eur
837,60,FR,SME,InApp,iOS,37252.0,430,11,6.04,36,73.68,0.161,0.288,0.043,1,1,0,0,0,0,1,1,0,Low,104.19
838,28,ES,Retail,Web,Android,63766.0,447,9,8.39,17,28.47,0.306,0.093,0.02,0,0,0,0,0,0,0,1,0,Low,10.05
839,18,DE,Retail,Web,Android,35125.0,815,9,4.88,25,7.39,0.097,0.302,0.096,0,0,0,0,0,0,0,0,1,Low,-24.67
840,65,FR,Retail,InApp,Android,40139.0,385,8,8.25,17,19.7,0.426,0.524,0.036,0,0,0,0,0,1,1,1,0,Medium,75.45
841,33,DE,Retail,InApp,iOS,26110.0,517,6,6.09,13,24.57,0.517,,0.081,1,0,0,0,0,0,1,0,0,Low,-15.84
842,52,ES,Retail,InApp,Android,44025.0,390,11,8.24,23,12.51,0.705,0.261,0.024,0,0,0,0,0,0,1,1,0,Low,56.34
843,65,NL,Retail,InApp,,42048.0,101,10,9.6,17,38.13,0.096,0.203,0.196,2,0,0,0,0,0,0,1,1,Low,-23.55
844,19,NL,Retail,InApp,Android,52174.0,1010,9,8.84,18,31.59,0.281,0.122,0.156,2,0,1,1,0,1,0,0,0,High,-50.0
845,18,BE,SME,InApp,Android,31821.0,960,8,6.68,34,92.71,0.354,0.234,0.041,2,0,0,0,0,2,1,1,0,Medium,87.2
846,18,UK,Retail,Web,iOS,31088.0,1315,9,14.66,20,17.57,0.347,0.231,0.006,0,0,0,0,0,0,0,0,0,Low,8.38
847,26,ES,Retail,Web,Android,49400.0,867,14,9.17,26,21.36,0.237,0.304,0.048,1,0,0,0,0,1,1,1,0,Low,63.38
848,20,FR,Retail,Web,Android,64355.0,1024,10,4.68,17,13.79,0.557,0.142,0.257,2,0,0,0,0,0,1,0,0,Low,-50.0
849,60,UK,Retail,Web,iOS,,543,10,,23,15.3,0.067,0.181,0.034,0,0,0,0,0,0,1,1,0,Low,39.68
850,49,DE,Retail,Web,iOS,71559.0,587,8,6.43,18,33.48,0.348,0.11,0.032,0,0,0,0,0,0,1,0,0,Low,6.91
851,68,NL,SME,Web,iOS,50885.0,622,10,9.28,31,17.31,0.197,0.11,0.075,0,0,0,0,0,0,1,0,0,Low,-8.16
852,59,NL,SME,Web,Android,50309.0,1454,14,8.58,26,51.99,0.357,0.205,0.039,0,0,0,0,0,0,1,1,0,Low,65.27
853,68,NL,SME,Web,Android,52869.0,712,18,8.11,25,90.85,0.406,0.09,0.044,0,0,0,0,0,0,1,1,0,Low,43.62
854,30,DE,Retail,Web,Android,,1294,9,8.89,14,31.27,0.377,0.091,0.035,1,0,0,0,0,1,0,0,0,Medium,-6.0
855,32,BE,Retail,Web,iOS,61801.0,485,4,3.81,20,96.58,0.567,0.026,0.06,0,0,0,0,0,0,1,0,0,Low,-0.15
856,62,DE,SME,InApp,iOS,24642.0,1030,11,5.35,32,82.25,0.435,0.097,0.034,2,0,0,0,0,0,1,0,0,Low,15.74
857,30,FR,Retail,InApp,iOS,,416,7,5.65,13,7.08,0.464,0.172,0.122,2,0,0,0,0,1,1,0,0,Medium,-50.0
858,20,BE,Retail,InApp,iOS,46246.0,600,11,6.09,9,76.58,0.213,0.045,0.016,0,0,0,0,0,0,1,0,1,Low,6.53
859,52,UK,SME,InApp,iOS,38895.0,1289,18,11.99,23,49.65,0.487,0.198,0.182,2,0,0,0,1,0,1,0,0,Medium,-47.29
860,59,UK,Retail,InApp,iOS,13633.0,1027,9,9.01,23,11.78,0.385,,0.161,2,0,0,0,0,0,1,0,0,Low,-45.38
861,68,DE,Retail,InApp,Android,17357.0,733,6,8.45,14,43.61,0.377,0.032,0.067,0,0,0,0,0,0,1,1,0,Low,0.87
862,66,DE,SME,InApp,Android,36169.0,616,12,7.33,29,120.3,0.195,0.182,0.08,1,0,0,0,0,0,1,1,0,Low,55.9
863,24,FR,Retail,InApp,iOS,,1200,14,14.43,21,78.47,0.501,0.224,0.054,0,0,0,0,0,1,1,0,0,Medium,-5.57
864,58,FR,Retail,Partner,Android,36500.0,238,8,5.58,18,42.74,0.401,0.283,0.043,0,0,0,0,0,0,0,0,0,Low,8.35
865,61,DE,Retail,InApp,iOS,53429.0,1274,5,,19,22.95,0.53,0.778,0.078,0,0,0,0,0,1,1,1,1,Medium,112.01
866,54,DE,Enterprise,InApp,iOS,32705.0,930,18,10.18,36,133.5,0.197,0.366,0.079,2,1,1,0,0,0,1,0,0,Medium,-7.6
867,60,UK,Retail,InApp,Web,43335.0,498,9,9.93,20,21.36,0.478,0.589,0.126,1,0,0,0,0,1,1,0,0,Medium,-45.97
868,61,FR,Retail,InApp,Android,24881.0,1049,11,,13,45.93,0.388,0.107,0.043,1,1,0,1,0,2,1,1,0,High,-11.76
869,41,NL,Retail,Web,iOS,46780.0,1486,9,4.42,17,21.57,0.665,0.361,0.139,0,1,0,0,0,1,0,0,0,High,-50.0
870,20,BE,Retail,Web,,50130.0,528,14,8.8,12,55.36,0.517,0.101,0.072,0,1,0,0,0,0,1,0,0,Medium,-27.19
871,41,IT,Retail,InApp,Android,19233.0,594,12,7.8,20,48.42,0.491,0.258,0.025,0,0,0,0,0,1,1,0,1,Medium,13.95
872,28,NL,Retail,InApp,iOS,29970.0,1394,9,6.84,19,27.08,0.199,,0.033,0,0,0,0,0,0,0,0,0,Low,6.58
873,23,ES,Retail,InApp,Web,21725.0,521,10,6.28,25,16.24,0.812,0.009,0.069,2,0,0,0,0,0,1,0,0,Low,-14.13
874,24,NL,Retail,Web,Android,50147.0,1282,5,10.03,15,13.87,0.112,0.62,0.032,0,0,0,0,0,3,0,0,0,Medium,-2.62
875,54,BE,Retail,Partner,iOS,44624.0,1350,14,7.0,19,52.82,0.32,0.159,0.14,1,0,0,0,0,0,1,0,1,Low,-26.77
876,44,BE,Retail,Partner,Android,,877,9,4.77,18,30.83,0.166,0.227,0.074,0,0,0,0,0,0,0,0,0,Low,-17.14
877,46,NL,Retail,InApp,Android,39947.0,129,10,15.18,13,26.07,0.236,0.075,0.05,0,0,0,0,0,0,0,0,0,Low,-4.94
878,56,IT,SME,,,47165.0,96,7,11.82,21,37.46,0.38,0.186,0.012,1,0,0,0,0,0,1,0,0,Low,7.71
879,46,BE,Retail,Web,Web,47486.0,426,7,6.29,14,22.36,0.35,0.217,0.065,1,0,0,0,0,0,1,0,0,Low,-28.76
880,50,IT,Retail,Web,Web,34071.0,32,7,12.91,16,25.58,0.495,0.077,0.262,1,0,0,0,0,0,1,0,0,Medium,-50.0
881,22,DE,Retail,InApp,iOS,31830.0,1145,12,3.34,17,34.81,0.358,0.274,0.204,1,0,0,0,0,1,0,0,0,Medium,-50.0
882,62,ES,Retail,InApp,iOS,41056.0,962,10,3.92,25,34.31,0.712,0.432,0.081,1,1,0,0,0,0,0,0,0,Medium,-12.66
883,41,IT,Retail,InApp,iOS,38964.0,685,9,6.05,12,46.8,0.407,0.203,0.056,0,0,1,0,0,0,1,1,0,Medium,17.6
884,26,FR,Retail,InApp,Android,74971.0,1222,10,11.62,12,46.68,0.335,0.293,0.228,1,0,1,0,0,1,1,1,0,High,-50.0
885,60,NL,Retail,Web,Android,,206,8,5.54,17,37.94,0.202,0.381,0.11,1,1,0,0,0,0,1,0,0,Medium,-40.39
886,56,UK,Retail,InApp,iOS,,754,8,10.14,21,10.03,0.185,0.146,0.033,1,0,0,0,0,0,1,1,0,Low,30.93
887,20,FR,Enterprise,InApp,Web,49455.0,512,17,4.72,46,142.87,0.276,0.026,0.054,0,0,0,0,0,0,1,1,0,Low,65.39
888,28,IT,Retail,Web,iOS,64408.0,42,13,8.08,13,42.53,0.371,0.282,0.011,0,0,0,0,0,0,1,1,1,Low,62.43
889,18,BE,Retail,,Android,29021.0,721,9,,19,34.9,0.472,0.085,0.026,2,0,0,0,0,0,1,0,0,Low,-4.18
890,32,DE,Retail,Partner,Android,63434.0,223,14,5.57,22,53.35,0.368,0.227,0.166,0,1,1,0,0,0,1,0,0,Medium,-50.0
891,23,NL,Retail,Web,iOS,39642.0,75,9,9.03,14,7.94,0.109,0.217,0.033,0,0,0,1,0,0,0,1,0,Low,25.42
892,54,UK,Retail,Web,iOS,82022.0,322,5,4.83,25,16.8,0.282,0.301,0.041,0,0,1,0,0,0,1,0,0,Low,-6.37
893,45,IT,Retail,Web,iOS,47802.0,297,11,3.93,20,21.03,0.439,0.349,0.148,2,0,0,0,0,1,1,0,0,Medium,-49.94
894,68,NL,Retail,InApp,Web,22337.0,944,7,5.9,19,27.85,0.428,0.205,0.251,0,0,0,0,0,1,1,0,0,Medium,-50.0
895,56,UK,Retail,InApp,iOS,38845.0,1190,8,4.06,15,30.46,0.622,0.085,0.013,2,2,1,0,0,1,1,0,0,High,-30.17
896,49,IT,Retail,Partner,Android,63380.0,732,11,3.76,18,34.42,0.45,0.163,0.084,0,0,0,0,0,0,0,0,0,Low,-20.29
897,44,NL,Retail,InApp,Android,43305.0,964,2,12.6,16,49.47,0.537,0.169,0.029,1,0,0,0,0,0,1,1,0,Low,30.88
898,20,NL,Retail,InApp,Android,41046.0,159,9,6.9,24,16.92,0.043,0.176,0.027,1,0,1,0,0,0,1,1,0,Medium,25.53
899,21,UK,Enterprise,Web,Web,53504.0,1181,12,7.03,45,132.47,0.461,0.184,0.148,1,1,0,0,0,1,0,0,0,High,-14.0
900,50,FR,SME,InApp,Android,36480.0,755,7,6.7,24,37.89,0.316,0.066,0.016,0,0,0,0,0,1,0,1,0,Medium,18.36
901,18,NL,Retail,InApp,Android,38628.0,646,12,6.03,22,14.94,0.078,0.159,0.038,0,0,0,0,0,1,0,0,0,Low,-1.42
902,20,ES,Retail,,Android,26885.0,1305,16,0.5,13,58.44,0.597,0.448,0.065,0,0,0,0,0,1,1,1,1,Medium,37.6
903,29,FR,Retail,InApp,iOS,69661.0,475,11,10.41,17,17.46,0.209,0.309,0.12,2,0,0,0,0,0,1,0,1,Low,-39.86
904,63,IT,SME,Web,iOS,22438.0,662,9,13.76,28,40.2,0.372,0.282,0.084,1,1,0,0,0,0,1,0,0,Low,-13.25
905,41,ES,SME,InApp,iOS,44711.0,1389,18,6.02,34,58.78,0.179,0.226,0.076,0,0,0,0,0,1,1,0,0,Low,5.06
906,54,ES,SME,InApp,Android,49678.0,230,13,7.89,33,37.82,0.29,0.1,0.05,0,1,0,0,0,0,1,0,0,Medium,-7.3
907,39,BE,Retail,InApp,iOS,41782.0,786,11,8.37,15,25.29,0.322,0.096,0.104,1,0,0,0,0,0,0,0,1,Medium,-33.47
908,27,DE,Retail,Web,Android,21938.0,869,7,6.18,17,17.05,0.393,0.075,0.012,0,0,0,0,0,0,0,1,0,Low,17.62
909,37,BE,SME,InApp,iOS,26020.0,1052,17,5.78,31,94.37,0.134,0.198,0.182,3,1,0,0,0,0,1,0,0,Medium,-46.76
910,22,NL,Retail,InApp,Android,50360.0,1394,9,8.63,18,12.42,0.273,0.039,0.122,0,0,0,0,0,0,1,0,1,Low,-36.51
911,58,UK,Retail,Web,Android,29522.0,520,14,3.51,25,14.76,0.212,0.159,0.021,0,0,0,1,0,3,1,1,0,Medium,44.48
912,27,NL,Retail,InApp,Android,8848.0,180,12,10.13,13,24.31,0.345,0.13,0.046,0,0,0,0,0,0,1,0,0,Low,-0.11
913,37,BE,Retail,Web,Web,,602,4,6.07,20,23.85,0.326,0.278,0.165,0,0,0,0,0,0,1,1,0,Medium,4.41
914,68,NL,Retail,InApp,iOS,28040.0,240,9,0.86,14,36.63,0.096,0.054,0.042,1,0,0,0,0,1,1,0,1,Medium,-2.72
915,48,DE,Retail,InApp,iOS,52100.0,1093,14,4.25,12,67.6,0.61,0.108,0.027,1,0,0,0,0,1,1,0,0,Medium,-4.83
916,41,DE,SME,InApp,Android,38774.0,853,14,6.51,36,39.33,0.172,0.018,0.08,1,0,0,0,0,0,1,0,0,Low,0.78
917,46,FR,SME,Web,iOS,38003.0,1137,8,10.12,25,61.87,0.482,0.303,0.073,0,0,0,0,0,0,1,1,0,Low,73.0
918,58,ES,SME,InApp,Android,42836.0,514,14,11.58,25,82.41,0.148,0.116,0.01,0,0,0,0,0,0,1,0,0,Low,33.68
919,31,NL,Retail,InApp,,23784.0,1432,13,9.93,22,26.47,0.296,0.507,0.015,0,0,0,0,0,2,0,1,0,Medium,96.94
920,51,ES,Retail,InApp,iOS,28793.0,1344,5,8.79,22,16.47,0.091,0.022,0.029,0,1,1,0,0,1,1,1,0,High,-12.94
921,63,ES,Retail,InApp,Web,37841.0,1374,9,9.94,19,15.99,0.299,0.236,0.205,0,0,0,0,0,0,1,0,0,Low,-50.0
922,47,DE,SME,Web,iOS,23691.0,1071,17,5.61,34,21.57,0.363,0.137,0.062,0,0,0,0,0,0,1,0,1,Low,9.98
923,41,UK,Retail,Partner,Android,53421.0,286,6,9.24,17,19.71,0.612,0.242,0.097,2,0,0,0,0,0,1,0,0,Low,-27.02
924,25,BE,Enterprise,InApp,iOS,,226,19,10.93,61,100.12,0.471,0.192,0.33,1,0,0,0,0,0,1,1,0,Low,64.23
925,30,NL,Retail,InApp,Android,18809.0,1435,9,4.98,18,22.99,0.289,0.371,0.009,0,0,0,0,0,0,1,0,0,Low,-3.58
926,67,FR,Retail,InApp,iOS,33056.0,1306,9,5.2,19,9.58,0.277,0.248,0.166,4,1,0,0,1,0,0,1,0,Medium,-22.37
927,46,NL,SME,Partner,Web,,1322,7,6.08,23,138.67,0.359,0.116,0.087,1,0,0,0,0,0,1,0,1,Medium,4.98
928,33,ES,Retail,InApp,Web,34863.0,965,11,3.05,17,27.5,0.391,0.192,,0,0,0,0,0,0,1,1,1,Low,34.41
929,39,IT,Enterprise,InApp,Android,48397.0,1285,17,11.26,42,135.8,0.321,0.248,0.073,0,1,0,0,0,0,0,0,0,Medium,21.19
930,48,ES,Retail,Partner,,51185.0,743,8,5.95,14,19.32,0.56,0.091,0.273,1,0,0,0,0,0,1,0,0,Medium,-50.0
931,45,FR,Retail,Partner,Android,,249,3,2.6,25,14.87,0.197,0.46,0.141,3,1,0,0,0,0,1,0,0,Medium,-50.0
932,54,FR,Retail,InApp,Android,60410.0,390,13,0.5,14,22.8,0.11,0.174,0.058,1,0,0,0,0,1,1,0,0,Medium,-16.95
933,31,IT,SME,InApp,Android,15818.0,1278,7,12.13,25,52.33,0.459,0.041,0.091,0,0,0,0,0,1,0,0,0,Medium,-32.23
934,51,DE,Retail,Web,Android,36236.0,977,6,10.63,17,23.41,0.357,0.06,0.12,1,0,1,0,0,0,1,0,0,Medium,-43.62
935,41,NL,Retail,Web,Web,37734.0,1496,13,,16,36.57,0.531,0.25,0.139,4,0,0,0,0,0,1,0,1,Medium,-44.41
936,66,FR,SME,InApp,Android,,1348,8,9.56,26,86.78,0.193,0.64,0.026,1,0,0,0,0,0,1,1,0,Medium,167.85
937,26,DE,Retail,InApp,iOS,27063.0,1140,6,4.02,14,21.8,0.381,0.486,0.042,1,0,0,0,0,1,0,1,0,Medium,48.46
938,25,DE,SME,InApp,Web,33500.0,64,14,7.3,31,77.32,0.143,0.28,0.139,0,1,1,0,0,0,1,1,0,Medium,62.76
939,42,NL,SME,InApp,iOS,22089.0,283,18,5.24,37,169.1,0.499,0.159,0.022,1,0,0,0,0,0,1,0,1,Low,51.1
940,44,FR,Retail,InApp,iOS,32364.0,567,5,4.02,11,31.28,0.406,0.15,0.105,1,0,0,0,0,0,1,0,0,Medium,-43.0
941,53,DE,Retail,Web,Web,32961.0,60,12,10.2,16,31.41,0.176,0.028,0.048,1,0,0,0,0,1,0,0,1,Medium,-17.42
942,39,NL,Retail,InApp,iOS,36992.0,1403,12,,23,39.25,0.515,0.402,0.059,0,0,0,0,0,1,1,0,1,Low,-1.26
943,65,NL,Retail,InApp,iOS,23016.0,347,13,6.46,22,26.78,0.224,0.151,0.197,0,0,0,0,0,1,1,0,0,Medium,-50.0
944,42,DE,Retail,Web,Android,57712.0,578,6,9.63,19,37.89,0.526,0.103,0.136,1,1,0,0,0,0,1,1,0,Medium,-31.87
945,24,ES,SME,InApp,Android,49555.0,1014,13,7.9,20,55.06,0.702,0.548,0.144,1,1,0,0,0,0,0,1,0,Medium,45.52
946,24,DE,Retail,InApp,iOS,18819.0,60,4,5.18,11,22.69,0.177,0.419,0.128,2,0,0,0,0,0,0,1,0,Medium,-6.87
947,68,UK,Retail,Partner,Android,42416.0,957,10,4.66,16,30.85,0.225,0.011,0.02,1,0,0,0,0,0,1,0,0,Low,2.97
948,24,UK,Retail,InApp,iOS,16956.0,158,8,9.93,22,65.29,0.339,0.461,0.031,2,0,0,0,0,0,1,0,0,Low,10.23
949,67,DE,Retail,Web,Android,63476.0,1354,12,7.86,22,26.8,0.353,0.359,0.074,0,0,0,0,0,0,1,0,0,Low,-12.32
950,32,ES,SME,InApp,iOS,67826.0,1038,17,6.71,35,56.25,0.116,0.035,0.024,0,0,0,0,0,0,1,0,0,Low,24.05
951,22,UK,SME,InApp,iOS,41108.0,508,11,6.8,29,140.47,0.399,0.308,0.101,1,1,1,0,0,1,0,1,1,High,68.0
952,33,FR,Retail,Web,Web,28358.0,1052,16,,14,22.57,0.274,0.385,0.108,2,1,0,0,0,0,1,0,1,Medium,-35.67
953,49,NL,Retail,InApp,Android,31372.0,475,6,9.64,18,13.15,0.275,0.381,0.123,0,0,0,0,0,0,0,0,0,Low,-50.0
954,40,NL,Enterprise,InApp,Android,34740.0,178,20,7.31,54,122.65,0.17,0.52,0.059,0,0,0,0,0,1,1,0,0,Medium,42.14
955,58,IT,Retail,InApp,Web,40291.0,21,7,14.39,20,16.14,0.096,0.418,,2,0,1,0,0,1,1,0,0,High,-50.0
956,49,ES,Retail,InApp,Web,63928.0,334,15,7.45,16,16.91,0.567,0.118,0.099,1,0,0,0,0,0,1,0,0,Medium,-34.88
957,38,IT,SME,InApp,Android,57290.0,1063,14,9.1,25,111.77,0.607,0.461,0.023,0,1,0,0,0,0,0,0,0,Medium,17.13
958,51,IT,SME,Web,iOS,57536.0,848,14,,29,29.77,0.665,0.186,0.152,1,0,0,0,0,0,1,0,0,Medium,-35.0
959,68,NL,Retail,InApp,Android,44729.0,414,11,2.35,20,29.27,0.593,0.213,0.039,0,0,0,0,0,0,1,0,0,Low,-4.77
960,39,ES,Retail,InApp,Android,23542.0,1031,17,6.77,17,17.2,0.156,,0.024,0,1,1,0,0,0,1,0,0,Medium,-4.93
961,25,BE,SME,InApp,iOS,29679.0,586,13,7.16,20,53.26,0.203,0.307,0.039,0,0,0,0,0,0,1,0,0,Low,7.22
962,39,ES,Retail,InApp,iOS,42972.0,241,9,0.5,17,17.43,0.235,0.02,0.066,1,1,0,0,0,1,0,0,0,High,-42.0
963,61,NL,Retail,,iOS,,1020,12,8.45,11,12.29,0.077,0.134,0.009,0,0,0,0,0,0,1,0,0,Low,8.46
964,29,DE,SME,InApp,Android,46864.0,688,7,2.07,16,73.2,0.21,0.023,0.03,1,0,1,1,0,1,1,1,1,High,8.4
965,67,UK,Retail,Web,Android,54882.0,998,12,15.76,26,33.9,0.523,0.545,0.026,1,0,0,0,0,0,1,0,1,Low,13.39
966,48,ES,Retail,InApp,Android,50726.0,846,10,9.92,20,20.03,0.268,0.251,0.162,1,1,0,0,0,0,1,1,0,Low,3.49
967,49,FR,Retail,InApp,iOS,50083.0,158,10,4.85,28,24.16,0.559,0.183,0.026,1,0,0,0,0,0,1,1,0,Low,58.9
968,34,DE,Retail,Web,iOS,12139.0,81,5,14.4,17,35.55,0.279,0.389,0.102,0,1,0,0,0,0,1,1,0,Medium,33.08
969,65,DE,Retail,InApp,Web,63334.0,157,5,10.99,13,17.6,0.192,0.144,0.161,0,0,0,0,0,0,1,0,0,Low,-40.95
970,19,IT,Retail,InApp,iOS,16922.0,341,8,9.44,16,13.22,0.514,0.277,0.015,0,1,1,0,0,1,1,1,0,High,14.73
971,33,BE,Retail,Web,Android,39556.0,341,12,8.8,17,117.87,0.256,0.448,0.101,1,1,0,0,0,0,1,0,0,Medium,-29.2
972,39,BE,SME,Web,Android,51897.0,1378,10,6.64,15,41.05,0.502,0.619,0.077,1,2,1,0,0,0,1,1,0,Medium,36.31
973,42,FR,Retail,InApp,Android,47738.0,1176,9,6.86,22,56.62,0.325,0.218,0.058,2,0,0,0,0,0,1,0,1,Low,4.85
974,42,BE,Retail,InApp,Android,21555.0,1320,9,9.31,23,75.55,0.198,0.496,0.149,3,1,1,0,0,1,1,0,0,High,-50.0
975,25,FR,Retail,InApp,Android,24427.0,715,12,13.88,14,99.81,0.36,0.042,0.034,0,0,0,0,0,0,1,0,1,Low,8.23
976,29,BE,Retail,InApp,iOS,46593.0,488,7,9.97,20,22.35,0.488,0.161,0.036,1,0,0,0,0,0,1,0,0,Low,0.85
977,22,ES,SME,InApp,Web,50174.0,608,17,12.73,24,69.0,0.259,0.281,0.031,1,1,0,0,0,0,1,1,0,Medium,62.04
978,47,IT,Retail,Web,Android,,1302,11,8.14,16,19.25,0.22,0.092,0.172,0,0,0,0,0,0,1,1,0,Low,-30.29
979,36,IT,Retail,Web,Android,48281.0,537,13,6.01,24,14.52,0.305,0.082,0.037,0,0,0,0,0,0,1,0,0,Low,3.74
980,47,FR,SME,Partner,iOS,17756.0,951,10,12.94,24,81.76,0.849,0.163,0.057,0,0,0,0,0,0,1,1,1,Low,43.93
981,48,BE,Retail,InApp,Android,51990.0,222,8,13.53,16,43.96,0.172,0.177,0.135,0,0,0,0,0,0,1,0,0,Medium,-28.75
982,54,UK,Retail,InApp,iOS,27859.0,1472,12,4.31,14,38.22,0.25,0.209,0.031,0,0,0,0,0,2,1,0,1,Medium,-3.57
983,46,ES,SME,InApp,Android,43288.0,965,8,7.38,22,87.7,0.098,0.272,0.047,0,0,0,0,0,0,1,0,0,Medium,5.03
984,51,FR,Retail,InApp,Android,,1449,11,11.06,13,32.02,0.225,0.157,0.035,2,0,0,0,0,0,1,0,0,Low,-2.5
985,48,UK,Retail,InApp,Android,60571.0,446,12,5.95,17,37.11,0.378,0.065,0.029,1,0,0,0,0,1,1,1,0,Medium,10.36
986,51,UK,SME,Web,iOS,45874.0,928,13,7.08,26,112.41,0.661,0.067,0.039,0,0,0,0,0,0,1,0,0,Low,33.61
987,50,UK,SME,InApp,Web,32414.0,416,12,11.63,28,109.03,0.628,0.031,0.055,0,0,0,0,1,0,1,0,0,Low,16.09
988,34,UK,Retail,InApp,iOS,47753.0,705,7,7.98,23,17.52,0.275,,0.067,0,0,0,0,0,0,1,0,0,Low,-15.6
989,30,NL,SME,InApp,Android,76279.0,489,13,6.9,28,42.6,0.523,0.082,0.072,1,0,0,0,0,0,1,1,0,Low,16.68
990,58,BE,Retail,Partner,iOS,,219,7,,14,18.82,0.418,0.242,0.165,1,0,0,0,0,0,1,1,0,Low,-12.49
991,35,FR,Retail,InApp,,41053.0,667,10,9.86,19,18.06,0.751,0.045,0.155,1,1,0,0,0,0,1,1,0,High,-40.01
992,46,NL,SME,Web,Web,28662.0,798,8,0.5,26,61.67,0.523,0.213,0.097,1,0,0,0,0,1,1,0,0,Medium,-9.17
993,28,ES,Retail,Web,,32136.0,241,6,14.14,22,16.44,0.495,0.156,0.019,0,0,0,0,1,0,1,0,0,Low,6.49
994,40,FR,SME,InApp,Web,52880.0,601,11,8.36,24,39.37,0.49,0.308,0.238,3,1,1,0,0,0,0,0,0,High,-50.0
995,45,NL,Retail,Web,iOS,27827.0,146,6,10.6,14,17.79,0.03,0.292,0.039,1,0,0,0,0,1,0,0,0,Medium,-13.61
996,50,ES,Retail,InApp,Android,42043.0,970,8,11.06,12,34.92,0.418,0.181,0.052,0,0,0,0,0,2,1,0,0,Low,-15.86
997,45,UK,Retail,InApp,iOS,,474,9,4.51,22,14.74,0.287,0.15,0.049,0,0,0,0,0,0,1,0,0,Low,-7.73
998,36,UK,SME,InApp,Android,44406.0,140,14,1.87,24,35.97,0.061,0.264,0.042,0,0,0,1,0,0,0,0,0,Low,0.18
999,68,DE,Retail,InApp,Web,24734.0,773,10,10.67,24,16.17,0.185,0.534,0.166,1,1,0,0,0,1,1,0,0,Medium,-50.0
1000,44,ES,Retail,Web,,76846.0,1253,9,10.74,21,20.17,0.293,0.021,0.037,0,0,0,0,0,1,1,0,0,Medium,-2.24
1001,60,BE,Retail,Web,iOS,,1487,6,,15,33.19,0.192,0.171,0.051,0,0,0,0,0,0,1,0,1,Low,-4.42
1002,56,FR,Retail,InApp,Android,50019.0,1450,8,,17,14.46,0.618,0.28,0.204,3,1,0,0,0,0,1,0,1,Medium,-50.0
1003,47,NL,Retail,InApp,Android,62412.0,266,11,,16,59.15,0.427,0.581,0.072,0,0,0,0,0,0,1,0,0,Low,-7.87
1004,64,FR,Retail,InApp,iOS,37728.0,319,8,6.19,17,62.52,0.514,0.227,0.206,3,0,0,0,0,0,1,0,0,Low,-50.0
1005,24,UK,Retail,InApp,Android,53591.0,1340,9,7.37,22,29.57,0.063,,0.055,0,1,0,0,0,0,1,0,1,Low,0.62
1006,65,FR,Retail,Web,Android,35223.0,951,8,4.12,19,16.99,0.145,0.117,0.041,0,0,0,0,0,0,1,0,0,Low,-5.35
1007,62,BE,Retail,InApp,Android,20313.0,817,6,6.26,19,23.03,0.313,0.036,0.109,2,0,0,0,0,0,1,1,0,Low,-8.77
1008,44,ES,Retail,Web,iOS,83471.0,1204,8,8.86,15,38.6,0.205,0.29,0.102,1,1,0,0,0,0,1,1,0,Medium,9.43
1009,56,UK,SME,InApp,iOS,19495.0,103,13,11.05,21,32.78,0.214,0.256,0.242,0,0,0,0,0,0,0,1,0,Low,-14.09
1010,45,DE,SME,Web,Web,46761.0,834,21,8.05,22,80.9,0.348,0.186,0.086,1,0,0,0,0,0,1,0,0,Low,-11.97
1011,31,IT,Retail,InApp,Android,46574.0,861,9,6.71,21,7.15,0.629,0.305,0.057,0,0,0,0,0,1,1,0,0,Low,-8.57
1012,59,UK,Retail,InApp,Android,50256.0,1403,12,,24,24.9,0.123,0.482,0.07,2,1,1,0,0,0,1,0,0,Medium,-27.92
1013,30,IT,Retail,Web,Web,40565.0,704,12,7.35,21,44.52,0.128,0.219,0.107,3,0,0,0,0,0,0,0,0,Low,-40.49
1014,34,IT,Enterprise,InApp,iOS,40732.0,771,10,5.02,50,224.45,0.584,0.111,0.049,1,0,0,0,0,0,1,0,1,Low,74.52
1015,45,IT,Retail,InApp,iOS,44215.0,1202,8,4.74,24,20.7,0.462,0.422,0.061,1,0,0,0,0,0,1,0,0,Low,0.28
1016,61,UK,Retail,Web,Android,49678.0,410,6,4.96,23,33.69,0.324,0.365,0.062,1,1,0,0,0,0,1,0,0,Low,1.48
1017,37,FR,SME,InApp,Android,41971.0,111,8,8.41,27,47.38,0.129,0.033,0.127,0,0,0,0,0,2,1,0,0,Medium,-24.38
1018,43,NL,Retail,InApp,Web,40906.0,711,10,8.79,26,36.91,0.735,0.116,0.049,0,0,1,0,0,0,1,0,1,Medium,0.27
1019,20,FR,Retail,InApp,Android,20862.0,918,9,7.04,24,12.54,0.21,0.324,0.093,2,0,1,0,0,1,0,0,0,Medium,-23.33
1020,24,UK,Retail,InApp,iOS,74219.0,735,12,11.01,14,50.23,0.161,0.352,0.006,2,5,0,0,0,0,1,1,0,Medium,17.21
1021,20,FR,Retail,Web,iOS,,1061,8,10.58,18,28.34,0.587,,0.065,1,0,0,0,0,0,0,0,0,Medium,-15.27
